"user_id,""activity_date"",""game_activity_name"",""total_seconds"""
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-05"",game 3: Battle pass challenges,1181"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-08"",game 3: Battle pass challenges,265"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-13"",game 3: Battle pass challenges,292"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-20"",game 3: Battle pass challenges,53"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-25"",game 3: Battle pass challenges,975"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-26"",game 3: Battle pass challenges,1306"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-28"",game 3: Battle pass challenges,15"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-29"",game 3: Battle pass challenges,1780"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-12"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-16"",game 3: Battle pass challenges,75"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-19"",game 3: Battle pass challenges,352"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-07"",game 3: Battle pass challenges,1412"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-08"",game 3: Battle pass challenges,306"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-18"",game 3: Battle pass challenges,117"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-07"",game 3: Battle pass challenges,137"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-26"",game 3: Battle pass challenges,610"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-15"",game 3: Battle pass challenges,978"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-16"",game 3: Battle pass challenges,156"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-07"",game 3: Battle pass challenges,2763"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-12"",game 3: Battle pass challenges,475"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-21"",game 3: Battle pass challenges,50"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-11"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-02"",game 3: Battle pass challenges,146"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-16"",game 3: Battle pass challenges,694"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-25"",game 3: Main campaign,26"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-27"",game 3: Main campaign,370"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-01"",game 3: Main campaign,59"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-18"",game 3: Main campaign,577"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-03"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-13"",game 3: Main campaign,228"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-01"",game 3: Main campaign,74"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-02"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-17"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-20"",game 3: Main campaign,685"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-26"",game 3: Main campaign,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-15"",game 3: Main campaign,494"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-14"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-18"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-20"",game 3: Main campaign,74"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-15"",game 3: Main campaign,447"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-20"",game 3: Main campaign,578"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-25"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-28"",game 3: Main campaign,79"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-30"",game 3: Main campaign,11"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-02"",game 3: Main campaign,19"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-04"",game 3: Main campaign,15"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-07"",game 3: Main campaign,1871"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-16"",game 3: Main campaign,29"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-23"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-05"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-07"",game 3: Main campaign,160"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-13"",game 3: Main campaign,21"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-14"",game 3: Main campaign,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-15"",game 3: Main campaign,204"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-17"",game 3: Main campaign,1546"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-18"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-05"",game 3: Special events,1344"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-14"",game 3: Mini-games,71"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-28"",game 3: Mini-games,70"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-10"",game 3: Mini-games,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-27"",game 3: Mini-games,298"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-03"",game 3: Mini-games,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-09"",game 3: Mini-games,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-10"",game 3: Mini-games,1344"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-23"",game 3: Mini-games,631"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-30"",game 3: Mini-games,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-07"",game 3: Battle pass challenges,7"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-12"",game 3: Battle pass challenges,9"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-17"",game 3: Battle pass challenges,1874"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-18"",game 3: Battle pass challenges,3267"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-24"",game 3: Battle pass challenges,24"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-27"",game 3: Battle pass challenges,212"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-31"",game 3: Battle pass challenges,10"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-21"",game 3: Battle pass challenges,2916"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-14"",game 3: Battle pass challenges,563"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-20"",game 3: Battle pass challenges,8"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-13"",game 3: Battle pass challenges,186"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-30"",game 3: Battle pass challenges,144"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-08"",game 3: Battle pass challenges,2055"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-09"",game 3: Battle pass challenges,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-24"",game 3: Battle pass challenges,519"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-14"",game 3: Battle pass challenges,546"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-31"",game 3: Battle pass challenges,134"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-23"",game 3: Battle pass challenges,138"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-25"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-13"",game 3: Battle pass challenges,96"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-11"",game 3: Battle pass challenges,661"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-12"",game 3: Battle pass challenges,390"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-13"",game 3: Battle pass challenges,790"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-14"",game 3: Battle pass challenges,33"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-25"",game 3: Battle pass challenges,2518"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-29"",game 3: Main campaign,36"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-06"",game 3: Main campaign,587"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-18"",game 3: Main campaign,16"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-05"",game 3: Main campaign,59"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-16"",game 3: Main campaign,14"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-21"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-02"",game 3: Main campaign,50"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-05"",game 3: Main campaign,30"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-24"",game 3: Main campaign,35"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-10"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-21"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-06"",game 3: Main campaign,27"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-10"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-07"",game 3: Main campaign,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-08"",game 3: Main campaign,12"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-26"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-29"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-01"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-07"",game 3: Main campaign,28"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-16"",game 3: Main campaign,1437"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-01"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-24"",game 3: Main campaign,184"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-30"",game 3: Main campaign,334"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-11"",game 3: Main campaign,354"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-17"",game 3: Mini-games,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-19"",game 3: Special events,27"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-25"",game 3: Mini-games,39"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-26"",game 3: Special events,21"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-27"",game 3: Mini-games,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-07"",game 3: Mini-games,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-30"",game 3: Mini-games,41"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-01"",game 3: Mini-games,732"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-08"",game 3: Mini-games,9"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-21"",game 3: Mini-games,1008"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-28"",game 3: Battle pass challenges,236"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-31"",game 3: Battle pass challenges,3182"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-10"",game 3: Battle pass challenges,303"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-14"",game 3: Battle pass challenges,151"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-15"",game 3: Battle pass challenges,2071"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-19"",game 3: Battle pass challenges,115"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-21"",game 3: Battle pass challenges,67"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-29"",game 3: Battle pass challenges,4146"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-12"",game 3: Battle pass challenges,392"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-30"",game 3: Battle pass challenges,1074"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-05"",game 3: Battle pass challenges,6506"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-07"",game 3: Battle pass challenges,526"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-17"",game 3: Battle pass challenges,301"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-24"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-31"",game 3: Battle pass challenges,659"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-04"",game 3: Battle pass challenges,22"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-14"",game 3: Battle pass challenges,222"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-10"",game 3: Battle pass challenges,167"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-14"",game 3: Battle pass challenges,131"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-08"",game 3: Battle pass challenges,38"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-29"",game 3: Battle pass challenges,2661"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-01"",game 3: Battle pass challenges,1088"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-24"",game 3: Battle pass challenges,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-26"",game 3: Battle pass challenges,899"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-27"",game 3: Main campaign,1027"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-01"",game 3: Main campaign,1257"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-05"",game 3: Main campaign,286"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-07"",game 3: Main campaign,980"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-14"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-15"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-16"",game 3: Main campaign,60"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-28"",game 3: Main campaign,92"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-30"",game 3: Main campaign,190"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-03"",game 3: Main campaign,74"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-08"",game 3: Main campaign,285"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-12"",game 3: Main campaign,15"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-20"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-29"",game 3: Main campaign,33"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-12"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-14"",game 3: Main campaign,107"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-18"",game 3: Main campaign,14"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-20"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-21"",game 3: Main campaign,7"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-22"",game 3: Main campaign,25"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-23"",game 3: Main campaign,313"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-31"",game 3: Main campaign,46"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-09"",game 3: Main campaign,13"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-12"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-20"",game 3: Main campaign,239"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-26"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-28"",game 3: Main campaign,42"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-21"",game 3: Main campaign,293"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-29"",game 3: Main campaign,925"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-11"",game 3: Main campaign,21"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-17"",game 3: Main campaign,124"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-12"",game 3: Main campaign,601"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-16"",game 3: Main campaign,125"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-28"",game 3: Main campaign,28"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-17"",game 3: Main campaign,44"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-29"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-23"",game 3: Main campaign,37"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-25"",game 3: Main campaign,22"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-18"",game 3: Main campaign,165"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-31"",game 3: Main campaign,427"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-05"",game 3: Main campaign,1049"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-06"",game 3: Main campaign,1112"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-10"",game 3: Main campaign,35"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-15"",game 3: Main campaign,309"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-17"",game 3: Main campaign,63"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-20"",game 3: Main campaign,18"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-22"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-27"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-04"",game 3: Main campaign,853"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-12"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-16"",game 3: Main campaign,30"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-22"",game 3: Mini-games,800"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-28"",game 3: Special events,616"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-15"",game 3: Mini-games,28"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-06"",game 3: Mini-games,73"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-07"",game 3: Mini-games,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-09"",game 3: Mini-games,16"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-12"",game 3: Mini-games,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-10"",game 3: Mini-games,60"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-26"",game 3: Mini-games,316"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-22"",game 3: Mini-games,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-03"",game 3: Mini-games,151"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-27"",game 3: Battle pass challenges,178"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-01"",game 3: Battle pass challenges,329"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-02"",game 3: Battle pass challenges,1125"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-06"",game 3: Battle pass challenges,2157"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-10"",game 3: Battle pass challenges,218"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-11"",game 3: Battle pass challenges,319"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-13"",game 3: Battle pass challenges,3250"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-17"",game 3: Battle pass challenges,12"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-18"",game 3: Battle pass challenges,495"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-20"",game 3: Battle pass challenges,1001"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-27"",game 3: Battle pass challenges,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-01"",game 3: Battle pass challenges,1626"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-21"",game 3: Battle pass challenges,493"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-27"",game 3: Battle pass challenges,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-30"",game 3: Battle pass challenges,28"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-05"",game 3: Battle pass challenges,422"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-06"",game 3: Battle pass challenges,415"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-09"",game 3: Battle pass challenges,1623"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-15"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-26"",game 3: Battle pass challenges,465"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-11"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-13"",game 3: Battle pass challenges,2162"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-15"",game 3: Battle pass challenges,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-22"",game 3: Battle pass challenges,59"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-27"",game 3: Battle pass challenges,108"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-28"",game 3: Battle pass challenges,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-30"",game 3: Battle pass challenges,1413"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-10"",game 3: Battle pass challenges,356"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-24"",game 3: Battle pass challenges,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-12"",game 3: Battle pass challenges,23"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-30"",game 3: Battle pass challenges,84"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-26"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-04"",game 3: Main campaign,673"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-07"",game 3: Main campaign,142"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-09"",game 3: Main campaign,115"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-13"",game 3: Main campaign,381"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-14"",game 3: Main campaign,802"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-15"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-26"",game 3: Main campaign,307"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-27"",game 3: Main campaign,47"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-05"",game 3: Main campaign,9"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-14"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-27"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-19"",game 3: Main campaign,46"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-22"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-03"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-23"",game 3: Main campaign,128"
"jlvj4vdc2SE/75a50wRwvg==,""2022-03-27"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-09"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-02"",game 3: Main campaign,263"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-14"",game 3: Main campaign,3"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-03"",game 3: Main campaign,1275"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-16"",game 3: Main campaign,5"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-05"",game 3: Main campaign,65"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-18"",game 3: Main campaign,1108"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-11"",game 3: Main campaign,227"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-15"",game 3: Main campaign,10"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-21"",game 3: Main campaign,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-30"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-03"",game 3: Main campaign,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-06"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-17"",game 3: Main campaign,4"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-21"",game 3: Main campaign,15"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-22"",game 3: Main campaign,7"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-27"",game 3: Main campaign,30"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-09"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-14"",game 3: Main campaign,719"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-03"",game 3: Main campaign,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-10"",game 3: Main campaign,77"
"jlvj4vdc2SE/75a50wRwvg==,""2022-07-26"",game 3: Main campaign,198"
"jlvj4vdc2SE/75a50wRwvg==,""2022-04-12"",game 3: Special events,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-05-01"",game 3: Mini-games,2"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-03"",game 3: Special events,13"
"jlvj4vdc2SE/75a50wRwvg==,""2022-06-09"",game 3: Special events,385"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-13"",game 3: Mini-games,63"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-19"",game 3: Mini-games,104"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-24"",game 3: Mini-games,6"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-22"",game 3: Mini-games,2759"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-04"",game 3: Mini-games,522"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-09"",game 3: Battle pass challenges,652"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-11"",game 3: Battle pass challenges,126"
"jlvj4vdc2SE/75a50wRwvg==,""2022-08-30"",game 3: Battle pass challenges,994"
"jlvj4vdc2SE/75a50wRwvg==,""2022-09-19"",game 3: Battle pass challenges,317"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-15"",game 3: Battle pass challenges,679"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-18"",game 3: Battle pass challenges,1"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-26"",game 3: Battle pass challenges,445"
"jlvj4vdc2SE/75a50wRwvg==,""2022-10-29"",game 3: Battle pass challenges,10"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-01"",game 3: Battle pass challenges,20"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-10"",game 3: Battle pass challenges,48"
"jlvj4vdc2SE/75a50wRwvg==,""2022-11-27"",game 3: Battle pass challenges,48"
"jlvj4vdc2SE/75a50wRwvg==,""2022-12-12"",game 3: Battle pass challenges,779"
