"user_id","game_name","first_month","last_month","payment_month","active_in_month","isnewuser","ischurned","isbackfromchurn","revenue","mrr","mrr_expansion","mrr_contraction","new_mrr","churn_revenue","back_from_churn_rev","language","age","has_older_device_model"
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,18.33,0,0,0,18.33,0,0,en,28,false
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,25.77,25.77,7.44,0,0,0,0,en,28,false
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,122.97,122.97,97.20,0,0,0,0,en,28,false
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,32.79,32.79,0,-90.18,0,-32.79,0,en,28,false
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,1,0,0,69.90,0,0,0,69.90,0,0,ru,16,false
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,43.08,43.08,0,-26.82,0,-43.08,0,ru,16,false
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,1,1,0,0,13.98,0,0,0,13.98,0,0,uk,15,true
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,1,0,0,0,14.82,14.82,0.84,0,0,0,0,uk,15,true
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,1,0,0,0,28.68,28.68,13.86,0,0,0,0,uk,15,true
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-03-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,0,1,0,71.31,71.31,42.63,0,0,-71.31,0,uk,15,true
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,1,1,0,0,15.3,0,0,0,15.3,0,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,1,0,1,0,63.60,63.60,48.30,0,0,-63.60,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,1,96.33,0,0,0,0,0,96.33,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,20.79,20.79,0,-75.54,0,0,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,64.80,64.80,44.01,0,0,0,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,44.67,44.67,0,-20.13,0,0,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,1,0,59.28,59.28,14.61,0,0,-59.28,0,ru,23,false
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,1,20.64,0,0,0,0,-20.64,20.64,ru,23,false
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,0,0,55.08,0,0,0,55.08,0,0,uk,19,false
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,14.37,14.37,0,-40.71,0,-14.37,0,uk,19,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,1,0,0,94.11,0,0,0,94.11,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,41.07,41.07,0,-53.04,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,15.21,15.21,0,-25.86,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,73.38,73.38,58.17,0,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,18.24,18.24,0,-55.14,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,46.20,46.20,27.96,0,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,102.18,102.18,55.98,0,0,0,0,ru,17,false
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,42.21,42.21,0,-59.97,0,-42.21,0,ru,17,false
B7ziVc7jLVg/+snNIp3hLQ==,game 3,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,1,1,0,13.71,0,0,0,13.71,-13.71,0,uk,19,false
b85g/xLxpBpMH/joxym4fA==,game 3,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,1,0,26.94,0,0,0,26.94,-26.94,0,uk,28,false
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,1,1,1,0,39.96,0,0,0,39.96,-39.96,0,uk,21,true
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-05-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,0,1,1,56.28,0,0,0,0,-56.28,56.28,uk,21,true
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,1,0,0,37.08,0,0,0,37.08,0,0,ru,17,false
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,53.07,53.07,15.99,0,0,0,0,ru,17,false
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,121.41,121.41,68.34,0,0,-121.41,0,ru,17,false
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,1,0,0,27.60,0,0,0,27.60,0,0,uk,28,false
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,29.07,29.07,1.47,0,0,0,0,uk,28,false
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,12.21,12.21,0,-16.86,0,0,0,uk,28,false
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,15.69,15.69,3.48,0,0,0,0,uk,28,false
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,39.48,39.48,23.79,0,0,-39.48,0,uk,28,false
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,1,1,1,0,89.22,0,0,0,89.22,-89.22,0,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,1,0,0,1,30.72,0,0,0,0,0,30.72,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,0,0,0,31.38,31.38,0.66,0,0,0,0,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,0,0,0,106.59,106.59,75.21,0,0,0,0,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,1,0,0,0,73.38,73.38,0,-33.21,0,0,0,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,0,0,0,76.02,76.02,2.64,0,0,0,0,uk,18,true
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,0,1,0,96.84,96.84,20.82,0,0,-96.84,0,uk,18,true
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,1,0,0,12.93,0,0,0,12.93,0,0,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,1,0,46.53,46.53,33.60,0,0,-46.53,0,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,1,13.59,0,0,0,0,0,13.59,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,41.55,41.55,27.96,0,0,0,0,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,12.9,12.9,0,-28.65,0,0,0,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,58.98,58.98,46.08,0,0,0,0,uk,29,false
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,13.5,13.5,0,-45.48,0,-13.5,0,uk,29,false
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,15.57,0,0,0,15.57,0,0,uk,30,false
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,47.22,47.22,31.65,0,0,0,0,uk,30,false
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,1,0,53.52,53.52,6.30,0,0,-53.52,0,uk,30,false
bF11PeUgiQ6ebhHTaDNDJA==,game 3,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,1,1,0,18.78,0,0,0,18.78,-18.78,0,ru,33,false
BH4aptg763J0WNnw0OS9hw==,game 3,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,1,1,1,0,15.21,0,0,0,15.21,-15.21,0,ru,18,false
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,1,1,1,0,30.66,0,0,0,30.66,-30.66,0,ru,18,false
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,1,0,1,1,113.76,0,0,0,0,-113.76,113.76,ru,18,false
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,1,0,1,1,21.51,0,0,0,0,-21.51,21.51,ru,18,false
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,41.55,0,0,0,41.55,0,0,uk,25,false
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,85.20,85.20,43.65,0,0,0,0,uk,25,false
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,43.92,43.92,0,-41.28,0,0,0,uk,25,false
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,14.37,14.37,0,-29.55,0,-14.37,0,uk,25,false
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,1,0,0,88.29,0,0,0,88.29,0,0,uk,32,false
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,99.45,99.45,11.16,0,0,0,0,uk,32,false
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,58.14,58.14,0,-41.31,0,0,0,uk,32,false
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,27.42,27.42,0,-30.72,0,0,0,uk,32,false
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,16.89,16.89,0,-10.53,0,-16.89,0,uk,32,false
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,1,0,0,65.73,0,0,0,65.73,0,0,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,46.20,46.20,0,-19.53,0,0,0,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,12.9,12.9,0,-33.30,0,0,0,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,1,0,35.79,35.79,22.89,0,0,-35.79,0,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,1,27.00,0,0,0,0,0,27.00,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,49.92,49.92,22.92,0,0,0,0,uk,14,true
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,27.42,27.42,0,-22.50,0,-27.42,0,uk,14,true
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,0,0,14.55,0,0,0,14.55,0,0,uk,23,false
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,1,0,91.83,91.83,77.28,0,0,-91.83,0,uk,23,false
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,1,80.58,0,0,0,0,-80.58,80.58,uk,23,false
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,1,0,0,15.78,0,0,0,15.78,0,0,uk,18,false
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,71.82,71.82,56.04,0,0,0,0,uk,18,false
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,83.16,83.16,11.34,0,0,0,0,uk,18,false
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,26.16,26.16,0,-57.00,0,0,0,uk,18,false
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,14.28,14.28,0,-11.88,0,-14.28,0,uk,18,false
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,1,1,0,14.25,0,0,0,14.25,-14.25,0,uk,40,false
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,1,29.22,0,0,0,0,0,29.22,uk,40,false
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,25.83,25.83,0,-3.39,0,-25.83,0,uk,40,false
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,1,1,0,18.84,0,0,0,18.84,-18.84,0,uk,15,true
CCwTMcGtpirFFuqzSeTyaQ==,game 3,2022-03-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,1,1,0,0,15.84,0,0,0,15.84,0,0,uk,18,false
CCwTMcGtpirFFuqzSeTyaQ==,game 3,2022-03-01 00:00:00.000 +0200,2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,1,0,1,0,20.76,20.76,4.92,0,0,-20.76,0,uk,18,false
cDaRA0l0GtU4VtTO/DSe1g==,game 3,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,1,0,33.33,0,0,0,33.33,-33.33,0,uk,21,false
cf1ykPUohKTUjtI6cAMhVw==,game 2,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,1,1,1,0,12.24,0,0,0,12.24,-12.24,0,ru,21,true
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,1,0,0,32.25,0,0,0,32.25,0,0,uk,19,false
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,21.03,21.03,0,-11.22,0,-21.03,0,uk,19,false
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,1,1,0,43.83,0,0,0,43.83,-43.83,0,ru,24,false
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,1,56.40,0,0,0,0,0,56.40,ru,24,false
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,60.15,60.15,3.75,0,0,-60.15,0,ru,24,false
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,1,0,0,74.28,0,0,0,74.28,0,0,ru,22,false
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,84.24,84.24,9.96,0,0,0,0,ru,22,false
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,12.63,12.63,0,-71.61,0,-12.63,0,ru,22,false
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,1,1,0,68.04,0,0,0,68.04,-68.04,0,uk,20,false
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,1,42.81,0,0,0,0,0,42.81,uk,20,false
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,66.09,66.09,23.28,0,0,0,0,uk,20,false
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,82.68,82.68,16.59,0,0,0,0,uk,20,false
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,0,1,0,15.39,15.39,0,-67.29,0,-15.39,0,uk,20,false
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,1,1,1,0,38.10,0,0,0,38.10,-38.10,0,uk,14,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,1,1,0,0,93.99,0,0,0,93.99,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,1,0,0,0,29.97,29.97,0,-64.02,0,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,1,0,0,0,107.25,107.25,77.28,0,0,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,1,0,0,0,40.47,40.47,0,-66.78,0,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,1,0,0,0,51.57,51.57,11.10,0,0,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,1,0,0,0,21.24,21.24,0,-30.33,0,0,0,uk,16,false
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,1,0,0,0,48.87,48.87,27.63,0,0,0,0,uk,16,false
